,31m56s.png,10m04s.png,07m36s.png,38m55s.png,03m10s.png,14m04s.png,33m28s.png,06m47s.png,08m25s.png
910,1560941000000.0,1236869400000.0,1236869400000.0,1712921900000.0,1848757500000.0,1395091200000.0,1871927200000.0,1179363000000.0,1236869400000.0
911,1560941000000.0,1179363000000.0,1256253800000.0,1690795000000.0,1895254300000.0,1395091200000.0,1871927200000.0,1160405800000.0,1198425200000.0
912,1539767300000.0,1179363000000.0,1256253800000.0,1690795000000.0,1757607100000.0,1354848700000.0,1895254300000.0,1198425200000.0,1198425200000.0
913,1518723300000.0,1141552700000.0,1256253800000.0,1690795000000.0,1757607100000.0,1354848700000.0,1895254300000.0,1122801800000.0,1198425200000.0
914,1477017000000.0,1141552700000.0,1295353200000.0,1690795000000.0,1735192000000.0,1334902300000.0,1895254300000.0,1160405800000.0,1179363000000.0
915,1456352000000.0,1104153000000.0,1275748000000.0,1690795000000.0,1625255400000.0,1315071000000.0,1871927200000.0,1217593600000.0,1179363000000.0
916,1456352000000.0,1067155700000.0,1236869400000.0,1690795000000.0,1603683500000.0,1275748000000.0,1780169300000.0,1160405800000.0,1179363000000.0
917,1497806900000.0,1085604760000.0,1198425200000.0,1560941000000.0,1603683500000.0,1275748000000.0,1712921900000.0,1160405800000.0,1198425200000.0
918,1518723300000.0,1085604760000.0,1179363000000.0,1560941000000.0,1625255400000.0,1295353200000.0,1690795000000.0,1160405800000.0,1198425200000.0
919,1497806900000.0,1122801800000.0,1160405800000.0,1582246000000.0,1625255400000.0,1354848700000.0,1690795000000.0,1160405800000.0,1198425200000.0
920,1477017000000.0,1122801800000.0,1104153000000.0,1582246000000.0,1625255400000.0,1374911100000.0,1690795000000.0,1141552700000.0,1217593600000.0
921,1477017000000.0,1160405800000.0,1048805200000.0,1582246000000.0,1625255400000.0,1456352000000.0,1690795000000.0,1141552700000.0,1198425200000.0
922,1477017000000.0,1122801800000.0,1048805200000.0,1560941000000.0,1668809400000.0,1415390700000.0,1757607100000.0,1122801800000.0,1198425200000.0
923,1477017000000.0,1085604760000.0,1048805200000.0,1539767300000.0,1625255400000.0,1395091200000.0,1780169300000.0,1104153000000.0,1217593600000.0
924,1415390700000.0,1067155700000.0,1048805200000.0,1477017000000.0,1560941000000.0,1374911100000.0,1848757500000.0,1104153000000.0,1217593600000.0
925,1415390700000.0,1048805200000.0,1030552000000.0,1477017000000.0,1539767300000.0,1315071000000.0,1848757500000.0,1104153000000.0,1217593600000.0
926,1395091200000.0,1048805200000.0,1048805200000.0,1435810300000.0,1539767300000.0,1256253800000.0,1757607100000.0,1104153000000.0,1179363000000.0
927,1395091200000.0,1048805200000.0,1030552000000.0,1395091200000.0,1539767300000.0,1217593600000.0,1646963500000.0,1104153000000.0,1160405800000.0
928,1236869400000.0,1067155700000.0,994333750000.0,1354848700000.0,1518723300000.0,1141552700000.0,1560941000000.0,1104153000000.0,1122801800000.0
929,1395091200000.0,1048805200000.0,976366500000.0,1334902300000.0,1435810300000.0,1122801800000.0,1560941000000.0,1085604760000.0,1122801800000.0
930,1374911100000.0,1012395100000.0,994333750000.0,1256253800000.0,1395091200000.0,1122801800000.0,1560941000000.0,1085604760000.0,1122801800000.0
931,1295353200000.0,1030552000000.0,923020950000.0,1198425200000.0,1395091200000.0,1012395100000.0,1560941000000.0,1085604760000.0,1122801800000.0
932,1217593600000.0,1012395100000.0,994333750000.0,1141552700000.0,1395091200000.0,1012395100000.0,1560941000000.0,1085604760000.0,1030552000000.0
933,1275748000000.0,976366500000.0,994333750000.0,1141552700000.0,1395091200000.0,905421100000.0,1560941000000.0,1067155700000.0,1030552000000.0
934,1315071000000.0,923020950000.0,1030552000000.0,1141552700000.0,1415390700000.0,923020950000.0,1497806900000.0,1067155700000.0,1067155700000.0
935,1334902300000.0,923020950000.0,1030552000000.0,1141552700000.0,1435810300000.0,923020950000.0,1497806900000.0,1104153000000.0,1067155700000.0
936,1334902300000.0,905421100000.0,1030552000000.0,1179363000000.0,1477017000000.0,1012395100000.0,1497806900000.0,1122801800000.0,1067155700000.0
937,1315071000000.0,905421100000.0,994333750000.0,1198425200000.0,1435810300000.0,1030552000000.0,1518723300000.0,1122801800000.0,1104153000000.0
938,1236869400000.0,958492500000.0,976366500000.0,1236869400000.0,1354848700000.0,1012395100000.0,1518723300000.0,1085604760000.0,1104153000000.0
939,1179363000000.0,1048805200000.0,905421100000.0,1236869400000.0,1334902300000.0,1012395100000.0,1518723300000.0,1048805200000.0,1067155700000.0
940,1198425200000.0,1048805200000.0,887911150000.0,1236869400000.0,1256253800000.0,976366500000.0,1518723300000.0,1048805200000.0,1067155700000.0
941,1236869400000.0,1012395100000.0,923020950000.0,1236869400000.0,1256253800000.0,923020950000.0,1518723300000.0,1048805200000.0,1030552000000.0
942,1256253800000.0,905421100000.0,958492500000.0,1217593600000.0,1256253800000.0,905421100000.0,1497806900000.0,1012395100000.0,1012395100000.0
943,1315071000000.0,870489800000.0,923020950000.0,1217593600000.0,1295353200000.0,905421100000.0,1456352000000.0,994333750000.0,1048805200000.0
944,1354848700000.0,870489800000.0,887911150000.0,1179363000000.0,1295353200000.0,905421100000.0,1456352000000.0,1030552000000.0,1048805200000.0
945,1315071000000.0,905421100000.0,887911150000.0,1179363000000.0,1315071000000.0,905421100000.0,1395091200000.0,1030552000000.0,1067155700000.0
946,1256253800000.0,940710900000.0,818748700000.0,1104153000000.0,1295353200000.0,835909400000.0,1354848700000.0,1012395100000.0,1067155700000.0
947,1256253800000.0,994333750000.0,818748700000.0,1104153000000.0,1295353200000.0,767774100000.0,1334902300000.0,1012395100000.0,976366500000.0
948,1236869400000.0,976366500000.0,818748700000.0,1104153000000.0,1275748000000.0,767774100000.0,1334902300000.0,976366500000.0,958492500000.0
949,1236869400000.0,940710900000.0,905421100000.0,1104153000000.0,1236869400000.0,767774100000.0,1334902300000.0,958492500000.0,976366500000.0
950,1256253800000.0,940710900000.0,958492500000.0,1085604760000.0,1275748000000.0,767774100000.0,1334902300000.0,976366500000.0,976366500000.0
951,1179363000000.0,940710900000.0,958492500000.0,1104153000000.0,1275748000000.0,818748700000.0,1374911100000.0,1030552000000.0,994333750000.0
952,1141552700000.0,958492500000.0,994333750000.0,1104153000000.0,1275748000000.0,835909400000.0,1374911100000.0,1048805200000.0,976366500000.0
953,1122801800000.0,958492500000.0,958492500000.0,1085604760000.0,1275748000000.0,818748700000.0,1334902300000.0,1048805200000.0,976366500000.0
954,1122801800000.0,1012395100000.0,940710900000.0,1067155700000.0,1295353200000.0,784681800000.0,1354848700000.0,1122801800000.0,853156230000.0
955,1141552700000.0,994333750000.0,940710900000.0,1048805200000.0,1236869400000.0,801673050000.0,1334902300000.0,1141552700000.0,853156230000.0
956,1141552700000.0,1012395100000.0,923020950000.0,1012395100000.0,1217593600000.0,801673050000.0,1275748000000.0,1104153000000.0,905421100000.0
957,1141552700000.0,958492500000.0,923020950000.0,1012395100000.0,1160405800000.0,801673050000.0,1256253800000.0,1085604760000.0,923020950000.0
958,1085604760000.0,870489800000.0,887911150000.0,940710900000.0,1160405800000.0,801673050000.0,1295353200000.0,1067155700000.0,923020950000.0
959,1048805200000.0,801673050000.0,818748700000.0,923020950000.0,1160405800000.0,818748700000.0,1315071000000.0,1030552000000.0,923020950000.0
960,1048805200000.0,835909400000.0,750949040000.0,905421100000.0,1104153000000.0,801673050000.0,1334902300000.0,994333750000.0,923020950000.0
961,1048805200000.0,784681800000.0,700962050000.0,853156230000.0,1085604760000.0,767774100000.0,1334902300000.0,976366500000.0,923020950000.0
962,1048805200000.0,835909400000.0,700962050000.0,818748700000.0,1085604760000.0,750949040000.0,1334902300000.0,940710900000.0,994333750000.0
963,1067155700000.0,784681800000.0,801673050000.0,767774100000.0,1104153000000.0,734205900000.0,1256253800000.0,940710900000.0,994333750000.0
964,1048805200000.0,767774100000.0,835909400000.0,767774100000.0,1048805200000.0,700962050000.0,1275748000000.0,994333750000.0,976366500000.0
965,1048805200000.0,734205900000.0,835909400000.0,784681800000.0,1012395100000.0,700962050000.0,1217593600000.0,940710900000.0,976366500000.0
966,1067155700000.0,734205900000.0,835909400000.0,835909400000.0,1048805200000.0,734205900000.0,1236869400000.0,923020950000.0,976366500000.0
967,1067155700000.0,767774100000.0,818748700000.0,835909400000.0,994333750000.0,734205900000.0,1236869400000.0,923020950000.0,958492500000.0
968,976366500000.0,767774100000.0,767774100000.0,905421100000.0,1012395100000.0,700962050000.0,1198425200000.0,887911150000.0,958492500000.0
969,887911150000.0,801673050000.0,684459700000.0,905421100000.0,1030552000000.0,700962050000.0,1104153000000.0,835909400000.0,923020950000.0
970,870489800000.0,801673050000.0,668036200000.0,905421100000.0,1012395100000.0,684459700000.0,1030552000000.0,835909400000.0,887911150000.0
971,870489800000.0,784681800000.0,684459700000.0,870489800000.0,1012395100000.0,684459700000.0,1012395100000.0,801673050000.0,870489800000.0
972,870489800000.0,750949040000.0,700962050000.0,870489800000.0,1012395100000.0,619230900000.0,994333750000.0,784681800000.0,853156230000.0
973,905421100000.0,750949040000.0,717543800000.0,835909400000.0,1012395100000.0,668036200000.0,994333750000.0,750949040000.0,887911150000.0
974,905421100000.0,784681800000.0,734205900000.0,767774100000.0,1012395100000.0,668036200000.0,994333750000.0,734205900000.0,905421100000.0
975,905421100000.0,784681800000.0,734205900000.0,784681800000.0,1048805200000.0,684459700000.0,994333750000.0,750949040000.0,940710900000.0
976,853156230000.0,784681800000.0,717543800000.0,784681800000.0,1067155700000.0,668036200000.0,994333750000.0,784681800000.0,958492500000.0
977,818748700000.0,835909400000.0,684459700000.0,784681800000.0,1012395100000.0,668036200000.0,976366500000.0,651690700000.0,958492500000.0
978,801673050000.0,767774100000.0,700962050000.0,734205900000.0,1012395100000.0,651690700000.0,923020950000.0,651690700000.0,905421100000.0
979,801673050000.0,734205900000.0,684459700000.0,700962050000.0,976366500000.0,635422600000.0,976366500000.0,750949040000.0,887911150000.0
980,767774100000.0,684459700000.0,684459700000.0,668036200000.0,976366500000.0,619230900000.0,976366500000.0,750949040000.0,976366500000.0
981,750949040000.0,668036200000.0,700962050000.0,651690700000.0,994333750000.0,587074440000.0,958492500000.0,750949040000.0,923020950000.0
982,750949040000.0,651690700000.0,700962050000.0,668036200000.0,1048805200000.0,587074440000.0,958492500000.0,750949040000.0,923020950000.0
983,750949040000.0,651690700000.0,684459700000.0,651690700000.0,1048805200000.0,555215600000.0,940710900000.0,700962050000.0,887911150000.0
984,750949040000.0,668036200000.0,700962050000.0,668036200000.0,1030552000000.0,587074440000.0,870489800000.0,684459700000.0,853156230000.0
985,750949040000.0,684459700000.0,684459700000.0,668036200000.0,994333750000.0,571108100000.0,870489800000.0,668036200000.0,818748700000.0
986,734205900000.0,651690700000.0,619230900000.0,668036200000.0,905421100000.0,571108100000.0,870489800000.0,635422600000.0,818748700000.0
987,750949040000.0,635422600000.0,587074440000.0,635422600000.0,784681800000.0,539396200000.0,853156230000.0,668036200000.0,818748700000.0
988,734205900000.0,619230900000.0,555215600000.0,571108100000.0,700962050000.0,539396200000.0,801673050000.0,651690700000.0,784681800000.0
989,734205900000.0,619230900000.0,492369700000.0,555215600000.0,651690700000.0,523649200000.0,801673050000.0,684459700000.0,717543800000.0
990,734205900000.0,635422600000.0,476835940000.0,619230900000.0,619230900000.0,476835940000.0,801673050000.0,717543800000.0,784681800000.0
991,734205900000.0,700962050000.0,476835940000.0,635422600000.0,684459700000.0,476835940000.0,870489800000.0,717543800000.0,734205900000.0
992,668036200000.0,651690700000.0,507973930000.0,635422600000.0,700962050000.0,430651150000.0,887911150000.0,717543800000.0,750949040000.0
993,619230900000.0,603115000000.0,507973930000.0,635422600000.0,684459700000.0,385078070000.0,887911150000.0,717543800000.0,750949040000.0
994,603115000000.0,603115000000.0,445977300000.0,635422600000.0,684459700000.0,385078070000.0,887911150000.0,668036200000.0,734205900000.0
995,587074440000.0,587074440000.0,461372030000.0,587074440000.0,651690700000.0,340100680000.0,870489800000.0,651690700000.0,684459700000.0
996,587074440000.0,603115000000.0,445977300000.0,539396200000.0,651690700000.0,340100680000.0,853156230000.0,619230900000.0,603115000000.0
997,603115000000.0,635422600000.0,445977300000.0,476835940000.0,635422600000.0,281031100000.0,801673050000.0,539396200000.0,603115000000.0
998,603115000000.0,603115000000.0,415392920000.0,461372030000.0,651690700000.0,295703700000.0,853156230000.0,507973930000.0,619230900000.0
999,603115000000.0,587074440000.0,445977300000.0,430651150000.0,603115000000.0,295703700000.0,853156230000.0,507973930000.0,668036200000.0
1000,603115000000.0,507973930000.0,415392920000.0,430651150000.0,619230900000.0,340100680000.0,835909400000.0,507973930000.0,684459700000.0
1001,603115000000.0,476835940000.0,415392920000.0,461372030000.0,603115000000.0,340100680000.0,818748700000.0,507973930000.0,684459700000.0
1002,619230900000.0,492369700000.0,415392920000.0,430651150000.0,603115000000.0,370020200000.0,835909400000.0,587074440000.0,619230900000.0
1003,619230900000.0,507973930000.0,445977300000.0,430651150000.0,523649200000.0,385078070000.0,835909400000.0,587074440000.0,619230900000.0
1004,619230900000.0,507973930000.0,445977300000.0,461372030000.0,571108100000.0,385078070000.0,853156230000.0,603115000000.0,619230900000.0
1005,619230900000.0,523649200000.0,445977300000.0,476835940000.0,539396200000.0,340100680000.0,887911150000.0,603115000000.0,587074440000.0
1006,635422600000.0,507973930000.0,476835940000.0,445977300000.0,507973930000.0,355027900000.0,887911150000.0,603115000000.0,555215600000.0
1007,700962050000.0,476835940000.0,461372030000.0,445977300000.0,507973930000.0,295703700000.0,818748700000.0,587074440000.0,571108100000.0
1008,700962050000.0,430651150000.0,430651150000.0,461372030000.0,476835940000.0,281031100000.0,700962050000.0,539396200000.0,555215600000.0
1009,668036200000.0,430651150000.0,430651150000.0,400202100000.0,476835940000.0,281031100000.0,684459700000.0,539396200000.0,555215600000.0
1010,635422600000.0,430651150000.0,430651150000.0,400202100000.0,492369700000.0,295703700000.0,684459700000.0,539396200000.0,571108100000.0
1011,651690700000.0,430651150000.0,430651150000.0,430651150000.0,523649200000.0,295703700000.0,700962050000.0,555215600000.0,571108100000.0
1012,603115000000.0,461372030000.0,385078070000.0,415392920000.0,523649200000.0,281031100000.0,684459700000.0,539396200000.0,539396200000.0
1013,587074440000.0,461372030000.0,400202100000.0,400202100000.0,555215600000.0,281031100000.0,700962050000.0,539396200000.0,476835940000.0
1014,587074440000.0,461372030000.0,385078070000.0,400202100000.0,523649200000.0,237385060000.0,684459700000.0,523649200000.0,507973930000.0
1015,603115000000.0,461372030000.0,385078070000.0,400202100000.0,555215600000.0,237385060000.0,684459700000.0,476835940000.0,523649200000.0
1016,571108100000.0,415392920000.0,385078070000.0,415392920000.0,555215600000.0,237385060000.0,668036200000.0,476835940000.0,523649200000.0
1017,539396200000.0,400202100000.0,400202100000.0,430651150000.0,587074440000.0,208592270000.0,684459700000.0,476835940000.0,539396200000.0
1018,445977300000.0,370020200000.0,461372030000.0,445977300000.0,539396200000.0,208592270000.0,668036200000.0,492369700000.0,539396200000.0
1019,400202100000.0,385078070000.0,430651150000.0,445977300000.0,571108100000.0,208592270000.0,603115000000.0,507973930000.0,555215600000.0
1020,400202100000.0,370020200000.0,430651150000.0,370020200000.0,507973930000.0,208592270000.0,507973930000.0,507973930000.0,555215600000.0
1021,445977300000.0,370020200000.0,370020200000.0,295703700000.0,492369700000.0,222958520000.0,507973930000.0,461372030000.0,523649200000.0
1022,476835940000.0,325237930000.0,370020200000.0,266420830000.0,476835940000.0,208592270000.0,507973930000.0,461372030000.0,507973930000.0
1023,476835940000.0,325237930000.0,370020200000.0,266420830000.0,445977300000.0,208592270000.0,523649200000.0,461372030000.0,445977300000.0
1024,476835940000.0,325237930000.0,385078070000.0,266420830000.0,430651150000.0,208592270000.0,523649200000.0,461372030000.0,445977300000.0
1025,445977300000.0,310439150000.0,385078070000.0,295703700000.0,400202100000.0,165849870000.0,555215600000.0,445977300000.0,445977300000.0
1026,445977300000.0,310439150000.0,400202100000.0,310439150000.0,400202100000.0,151719580000.0,523649200000.0,400202100000.0,445977300000.0
1027,445977300000.0,325237930000.0,400202100000.0,295703700000.0,400202100000.0,151719580000.0,523649200000.0,400202100000.0,415392920000.0
1028,445977300000.0,325237930000.0,400202100000.0,295703700000.0,430651150000.0,194285720000.0,461372030000.0,340100680000.0,415392920000.0
1029,430651150000.0,325237930000.0,400202100000.0,295703700000.0,415392920000.0,194285720000.0,461372030000.0,370020200000.0,445977300000.0
1030,430651150000.0,340100680000.0,385078070000.0,281031100000.0,445977300000.0,165849870000.0,461372030000.0,415392920000.0,445977300000.0
1031,415392920000.0,385078070000.0,385078070000.0,266420830000.0,445977300000.0,194285720000.0,461372030000.0,445977300000.0,415392920000.0
1032,415392920000.0,400202100000.0,385078070000.0,266420830000.0,415392920000.0,194285720000.0,476835940000.0,445977300000.0,445977300000.0
1033,415392920000.0,415392920000.0,385078070000.0,222958520000.0,370020200000.0,165849870000.0,461372030000.0,476835940000.0,507973930000.0
1034,430651150000.0,415392920000.0,430651150000.0,281031100000.0,340100680000.0,194285720000.0,461372030000.0,523649200000.0,445977300000.0
1035,430651150000.0,430651150000.0,430651150000.0,295703700000.0,266420830000.0,222958520000.0,445977300000.0,507973930000.0,539396200000.0
1036,430651150000.0,430651150000.0,430651150000.0,295703700000.0,266420830000.0,208592270000.0,430651150000.0,476835940000.0,539396200000.0
1037,415392920000.0,430651150000.0,400202100000.0,251872310000.0,266420830000.0,180038400000.0,415392920000.0,445977300000.0,461372030000.0
1038,370020200000.0,430651150000.0,370020200000.0,222958520000.0,266420830000.0,165849870000.0,415392920000.0,445977300000.0,400202100000.0
1039,355027900000.0,370020200000.0,355027900000.0,180038400000.0,295703700000.0,151719580000.0,415392920000.0,415392920000.0,415392920000.0
1040,355027900000.0,355027900000.0,370020200000.0,180038400000.0,370020200000.0,109673630000.0,415392920000.0,385078070000.0,400202100000.0
1041,295703700000.0,385078070000.0,370020200000.0,180038400000.0,340100680000.0,151719580000.0,400202100000.0,385078070000.0,385078070000.0
1042,295703700000.0,355027900000.0,355027900000.0,194285720000.0,370020200000.0,137647080000.0,400202100000.0,415392920000.0,355027900000.0
1043,355027900000.0,385078070000.0,400202100000.0,208592270000.0,370020200000.0,151719580000.0,400202100000.0,385078070000.0,340100680000.0
1044,340100680000.0,385078070000.0,385078070000.0,222958520000.0,355027900000.0,180038400000.0,445977300000.0,385078070000.0,325237930000.0
1045,310439150000.0,385078070000.0,400202100000.0,222958520000.0,295703700000.0,165849870000.0,476835940000.0,400202100000.0,400202100000.0
1046,325237930000.0,355027900000.0,400202100000.0,222958520000.0,281031100000.0,180038400000.0,476835940000.0,385078070000.0,430651150000.0
1047,295703700000.0,370020200000.0,340100680000.0,222958520000.0,281031100000.0,180038400000.0,445977300000.0,355027900000.0,415392920000.0
1048,281031100000.0,340100680000.0,295703700000.0,208592270000.0,281031100000.0,151719580000.0,430651150000.0,385078070000.0,400202100000.0
1049,151719580000.0,340100680000.0,340100680000.0,194285720000.0,281031100000.0,81925740000.0,355027900000.0,385078070000.0,400202100000.0
1050,222958520000.0,325237930000.0,295703700000.0,165849870000.0,281031100000.0,95771705000.0,310439150000.0,385078070000.0,325237930000.0
1051,266420830000.0,281031100000.0,281031100000.0,208592270000.0,281031100000.0,40719036000.0,310439150000.0,385078070000.0,325237930000.0
1052,281031100000.0,281031100000.0,295703700000.0,222958520000.0,340100680000.0,68135264000.0,325237930000.0,415392920000.0,385078070000.0
1053,295703700000.0,251872310000.0,295703700000.0,251872310000.0,340100680000.0,123631935000.0,325237930000.0,415392920000.0,385078070000.0
1054,310439150000.0,251872310000.0,281031100000.0,222958520000.0,340100680000.0,137647080000.0,370020200000.0,400202100000.0,325237930000.0
1055,340100680000.0,208592270000.0,281031100000.0,251872310000.0,340100680000.0,137647080000.0,400202100000.0,370020200000.0,310439150000.0
1056,340100680000.0,208592270000.0,295703700000.0,222958520000.0,340100680000.0,123631935000.0,370020200000.0,370020200000.0,310439150000.0
1057,340100680000.0,237385060000.0,281031100000.0,208592270000.0,281031100000.0,109673630000.0,370020200000.0,355027900000.0,266420830000.0
1058,340100680000.0,281031100000.0,281031100000.0,208592270000.0,325237930000.0,137647080000.0,325237930000.0,325237930000.0,266420830000.0
1059,340100680000.0,281031100000.0,237385060000.0,222958520000.0,281031100000.0,137647080000.0,295703700000.0,325237930000.0,355027900000.0
1060,295703700000.0,310439150000.0,237385060000.0,194285720000.0,281031100000.0,137647080000.0,295703700000.0,325237930000.0,355027900000.0
1061,295703700000.0,310439150000.0,237385060000.0,194285720000.0,281031100000.0,137647080000.0,295703700000.0,325237930000.0,325237930000.0
1062,295703700000.0,310439150000.0,237385060000.0,194285720000.0,325237930000.0,95771705000.0,295703700000.0,340100680000.0,325237930000.0
1063,266420830000.0,266420830000.0,222958520000.0,194285720000.0,295703700000.0,81925740000.0,295703700000.0,355027900000.0,325237930000.0
1064,266420830000.0,266420830000.0,237385060000.0,194285720000.0,310439150000.0,54399844000.0,295703700000.0,355027900000.0,325237930000.0
1065,295703700000.0,237385060000.0,251872310000.0,194285720000.0,295703700000.0,54399844000.0,295703700000.0,340100680000.0,385078070000.0
1066,281031100000.0,266420830000.0,222958520000.0,137647080000.0,208592270000.0,54399844000.0,295703700000.0,340100680000.0,340100680000.0
1067,266420830000.0,266420830000.0,194285720000.0,95771705000.0,194285720000.0,54399844000.0,325237930000.0,281031100000.0,325237930000.0
1068,295703700000.0,137647080000.0,208592270000.0,95771705000.0,137647080000.0,54399844000.0,325237930000.0,310439150000.0,325237930000.0
1069,281031100000.0,137647080000.0,208592270000.0,81925740000.0,165849870000.0,68135264000.0,340100680000.0,266420830000.0,295703700000.0
1070,266420830000.0,208592270000.0,208592270000.0,95771705000.0,165849870000.0,54399844000.0,310439150000.0,266420830000.0,266420830000.0
1071,281031100000.0,208592270000.0,208592270000.0,68135264000.0,165849870000.0,40719036000.0,310439150000.0,281031100000.0,266420830000.0
1072,295703700000.0,266420830000.0,208592270000.0,54399844000.0,151719580000.0,40719036000.0,310439150000.0,295703700000.0,222958520000.0
1073,266420830000.0,281031100000.0,266420830000.0,54399844000.0,222958520000.0,40719036000.0,310439150000.0,281031100000.0,237385060000.0
1074,222958520000.0,237385060000.0,266420830000.0,54399844000.0,165849870000.0,13519540000.0,281031100000.0,281031100000.0,208592270000.0
1075,222958520000.0,222958520000.0,266420830000.0,40719036000.0,151719580000.0,13519540000.0,266420830000.0,281031100000.0,208592270000.0
1076,194285720000.0,222958520000.0,237385060000.0,27092410000.0,68135264000.0,13519540000.0,208592270000.0,266420830000.0,208592270000.0
1077,208592270000.0,194285720000.0,165849870000.0,40719036000.0,137647080000.0,40719036000.0,208592270000.0,222958520000.0,222958520000.0
1078,208592270000.0,165849870000.0,151719580000.0,54399844000.0,123631935000.0,81925740000.0,208592270000.0,251872310000.0,194285720000.0
1079,222958520000.0,180038400000.0,151719580000.0,13519540000.0,151719580000.0,81925740000.0,222958520000.0,251872310000.0,194285720000.0
1080,222958520000.0,194285720000.0,222958520000.0,54399844000.0,123631935000.0,68135264000.0,237385060000.0,266420830000.0,237385060000.0
1081,222958520000.0,180038400000.0,237385060000.0,54399844000.0,151719580000.0,68135264000.0,251872310000.0,237385060000.0,281031100000.0
1082,222958520000.0,194285720000.0,222958520000.0,68135264000.0,151719580000.0,27092410000.0,237385060000.0,251872310000.0,310439150000.0
1083,222958520000.0,222958520000.0,194285720000.0,68135264000.0,68135264000.0,13519540000.0,237385060000.0,251872310000.0,340100680000.0
1084,194285720000.0,222958520000.0,180038400000.0,54399844000.0,68135264000.0,13519540000.0,237385060000.0,251872310000.0,340100680000.0
1085,222958520000.0,208592270000.0,194285720000.0,13519540000.0,123631935000.0,27092410000.0,194285720000.0,251872310000.0,325237930000.0
1086,222958520000.0,251872310000.0,180038400000.0,-0.0,123631935000.0,13519540000.0,194285720000.0,251872310000.0,266420830000.0
1087,237385060000.0,281031100000.0,180038400000.0,-0.0,151719580000.0,40719036000.0,237385060000.0,208592270000.0,222958520000.0
1088,237385060000.0,194285720000.0,180038400000.0,-0.0,208592270000.0,13519540000.0,295703700000.0,251872310000.0,208592270000.0
1089,266420830000.0,208592270000.0,165849870000.0,-0.0,222958520000.0,-0.0,281031100000.0,251872310000.0,194285720000.0
1090,237385060000.0,194285720000.0,151719580000.0,27092410000.0,222958520000.0,-0.0,281031100000.0,251872310000.0,194285720000.0
1091,237385060000.0,123631935000.0,151719580000.0,95771705000.0,208592270000.0,-0.0,251872310000.0,266420830000.0,194285720000.0
1092,208592270000.0,123631935000.0,165849870000.0,40719036000.0,123631935000.0,-0.0,251872310000.0,266420830000.0,194285720000.0
1093,180038400000.0,165849870000.0,151719580000.0,54399844000.0,95771705000.0,-0.0,251872310000.0,251872310000.0,180038400000.0
1094,151719580000.0,123631935000.0,151719580000.0,81925740000.0,81925740000.0,-0.0,194285720000.0,222958520000.0,194285720000.0
1095,180038400000.0,165849870000.0,151719580000.0,81925740000.0,123631935000.0,-0.0,208592270000.0,194285720000.0,208592270000.0
1096,180038400000.0,165849870000.0,151719580000.0,40719036000.0,137647080000.0,-0.0,266420830000.0,151719580000.0,208592270000.0
1097,194285720000.0,165849870000.0,151719580000.0,13519540000.0,137647080000.0,-0.0,266420830000.0,194285720000.0,208592270000.0
1098,208592270000.0,137647080000.0,151719580000.0,-0.0,123631935000.0,13519540000.0,266420830000.0,237385060000.0,208592270000.0
1099,194285720000.0,123631935000.0,95771705000.0,-0.0,123631935000.0,-0.0,281031100000.0,251872310000.0,194285720000.0
1100,194285720000.0,123631935000.0,40719036000.0,-0.0,123631935000.0,-0.0,237385060000.0,251872310000.0,137647080000.0
1101,109673630000.0,123631935000.0,40719036000.0,-0.0,109673630000.0,27092410000.0,222958520000.0,251872310000.0,137647080000.0
1102,180038400000.0,123631935000.0,95771705000.0,68135264000.0,109673630000.0,-0.0,222958520000.0,251872310000.0,137647080000.0
1103,151719580000.0,123631935000.0,109673630000.0,68135264000.0,123631935000.0,-0.0,237385060000.0,251872310000.0,81925740000.0
1104,151719580000.0,123631935000.0,123631935000.0,68135264000.0,151719580000.0,-0.0,295703700000.0,222958520000.0,137647080000.0
1105,194285720000.0,123631935000.0,109673630000.0,68135264000.0,95771705000.0,-0.0,295703700000.0,208592270000.0,137647080000.0
1106,251872310000.0,109673630000.0,237385060000.0,109673630000.0,81925740000.0,-0.0,295703700000.0,194285720000.0,137647080000.0
1107,194285720000.0,54399844000.0,180038400000.0,40719036000.0,81925740000.0,-0.0,295703700000.0,194285720000.0,109673630000.0
1108,109673630000.0,54399844000.0,123631935000.0,68135264000.0,81925740000.0,-0.0,222958520000.0,194285720000.0,123631935000.0
1109,95771705000.0,81925740000.0,123631935000.0,40719036000.0,68135264000.0,-0.0,180038400000.0,208592270000.0,123631935000.0
1110,95771705000.0,68135264000.0,109673630000.0,54399844000.0,68135264000.0,-0.0,222958520000.0,208592270000.0,109673630000.0
1111,137647080000.0,68135264000.0,81925740000.0,68135264000.0,81925740000.0,-0.0,237385060000.0,208592270000.0,109673630000.0
1112,151719580000.0,95771705000.0,40719036000.0,81925740000.0,81925740000.0,-0.0,237385060000.0,194285720000.0,123631935000.0
1113,151719580000.0,151719580000.0,54399844000.0,81925740000.0,13519540000.0,-0.0,237385060000.0,151719580000.0,123631935000.0
1114,151719580000.0,151719580000.0,68135264000.0,68135264000.0,13519540000.0,-0.0,208592270000.0,151719580000.0,95771705000.0
1115,151719580000.0,151719580000.0,68135264000.0,27092410000.0,-0.0,-0.0,180038400000.0,165849870000.0,123631935000.0
1116,151719580000.0,151719580000.0,68135264000.0,27092410000.0,-0.0,-0.0,151719580000.0,237385060000.0,123631935000.0
